reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,30,7,6,6,48,0,144.9935157999862,,144.9800366999989,144.9935157999862,145.9929043999873,145.9929043999873,145.9929043999873,148.21328019999783,l,2.217378799978178,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
40,55,62,7,0,49,3,148.22637580000446,,148.2137059000088,148.22637580000446,149.22553679998964,149.22553679998964,149.22553679998964,150.09587459999602,t,0.864465199992992,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
15,35,13,7,1,50,1,150.10938730000635,,150.09633979998762,150.10938730000635,151.10911879999912,151.10911879999912,151.10911879999912,152.3619686999882,t,1.2435563000035472,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
49,60,89,7,2,51,4,152.3760529999854,,152.3624104000046,152.3760529999854,153.37530730001163,153.37530730001163,153.37530730001163,154.26231550000375,t,0.8853627999778837,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
11,30,7,7,3,52,0,154.34050550000393,,154.26273389998823,154.34050550000393,155.276208700001,155.276208700001,155.3424345999956,159.86184810000123,l,4.583355099981418,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
78,80,162,7,4,53,6,159.87452489999123,,159.86233050000737,159.87452489999123,160.8742695999972,160.8742695999972,160.8742695999972,161.8777737999917,t,0.9983449999999721,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
27,50,21,7,5,54,2,161.89090999998734,,161.87824920000276,161.89090999998734,162.89180340000894,162.89180340000894,162.89180340000894,163.79463580000447,l,0.8996487999975216,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
67,75,119,7,6,55,5,163.80718249999336,,163.79504880000604,163.80718249999336,164.80743990000337,164.80743990000337,164.80743990000337,166.32685300000594,t,1.503273700014688,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
15,35,13,8,0,56,1,166.3400268999976,,166.32733440000447,166.3400268999976,167.34068220001063,167.34068220001063,167.34068220001063,168.26117089999025,l,0.9172852000046987,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
49,60,89,8,1,57,4,168.37253709998913,,168.2617237000086,168.37253709998913,169.27382760000182,169.27382760000182,169.37414199998602,170.7106450999854,t,1.4257530000177212,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
40,55,62,8,2,58,3,170.7232864999969,,170.71120859999792,170.7232864999969,171.7242401999829,171.7242401999829,171.7242401999829,172.42610869999044,t,0.6873103999823797,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
27,50,21,8,3,59,2,172.43964339999366,,172.42652670000098,172.43964339999366,173.44013129998348,173.44013129998348,173.44013129998348,174.3938771999965,l,0.952539899997646,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
67,75,119,8,4,60,5,174.40602530000615,,174.3943217000051,174.40602530000615,175.40612639999017,175.40612639999017,175.40612639999017,177.04318519998924,t,1.6356133999943268,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
11,30,7,8,5,61,0,177.05540750001092,,177.04366150000715,177.05540750001092,178.05582159999176,178.05582159999176,178.05582159999176,178.90939939999953,l,0.845684900006745,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
78,80,162,8,6,62,6,179.00471209999523,,178.9098670000094,179.00471209999523,179.92253069998696,179.92253069998696,180.00599109998439,181.02583090000553,t,1.0963627999881282,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
27,50,21,9,0,63,2,181.03824629998417,,181.0262323000061,181.03824629998417,182.03776300000027,182.03776300000027,182.03776300000027,183.95857940000133,l,1.9049881999962963,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
67,75,119,9,1,64,5,183.9715744999994,,183.95898860000307,183.9715744999994,184.97164509998402,184.97164509998402,184.97164509998402,187.19120070000645,t,2.207205000013346,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
40,55,62,9,2,65,3,187.2040491999942,,187.19173240000964,187.2040491999942,188.20403039999655,188.20403039999655,188.20403039999655,189.1248576999933,t,0.9175779999932274,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
49,60,89,9,3,66,4,189.1372015000088,,189.1253965999931,189.1372015000088,190.13722830000916,190.13722830000916,190.13722830000916,190.72403529999428,t,0.5719793000025675,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
78,80,162,9,4,67,6,190.73771429999033,,190.72448109998368,190.73771429999033,191.737209599989,191.737209599989,191.737209599989,192.7575943999982,t,1.0054371999867726,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
11,30,7,9,5,68,0,192.77140019999933,,192.75813259999268,192.77140019999933,193.77035179999075,193.77035179999075,193.7866226999904,194.50702399999136,l,0.7255139999906532,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
15,35,13,9,6,69,1,194.52021550000063,,194.5074670999893,194.52021550000063,195.51962629999616,195.51962629999616,195.51962629999616,197.20665340000414,l,1.6696895000059158,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
11,30,7,10,0,70,0,197.21989919999032,,197.20711409999058,197.21989919999032,198.21960849998868,198.21960849998868,198.21960849998868,199.22352070000488,l,0.9890440999879502,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
27,50,21,10,1,71,2,199.23595999999088,,199.2240862000035,199.23595999999088,200.23616319999564,200.23616319999564,200.23616319999564,201.02329929999541,l,0.7798603999835905,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
15,35,13,10,2,72,1,201.40143289999105,,201.0237683999876,201.40143289999105,202.03594050000538,202.03594050000538,202.40236099998583,202.68976390000898,t,0.6525899000116624,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
49,60,89,10,3,73,4,202.70231870000134,,202.69025479999254,202.70231870000134,203.7026404000062,203.7026404000062,203.7026404000062,204.43869780001114,l,0.7239266000105999,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
67,75,119,10,4,74,5,204.453216599999,,204.43924599999445,204.453216599999,205.45188740000594,205.45188740000594,205.46911780000664,207.0555647999863,t,1.588630899990676,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
40,55,62,10,5,75,3,207.06847599998582,,207.056024599995,207.06847599998582,208.06807249999838,208.06807249999838,208.06807249999838,213.3879608999996,t,5.313687900023069,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
78,80,162,10,6,76,6,213.4005147999851,,213.38838399999077,213.4005147999851,214.4007236000034,214.4007236000034,214.4007236000034,214.855315599998,t,0.4524488000024576,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
27,50,21,11,0,77,2,214.94956909999019,,214.85571949998848,214.94956909999019,215.8685892999929,215.8685892999929,215.9514174000069,216.8868589999911,l,1.0075909000006504,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
11,30,7,11,1,78,0,216.90038820001064,,216.88727879998623,216.90038820001064,217.90090310000232,217.90090310000232,217.90090310000232,220.50481969999964,l,2.5870666000118945,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
78,80,162,11,2,79,6,220.51699999999255,,220.50522530000308,220.51699999999255,221.51668329999666,221.51668329999666,221.51668329999666,222.17087959998753,t,0.6443519000022206,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
15,35,13,11,3,80,1,222.18302880000556,,222.1713124999951,222.18302880000556,223.1831688999955,223.1831688999955,223.1831688999955,224.11964299998363,t,0.9294822000083514,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
49,60,89,11,4,81,4,224.1329555999837,,224.12009959999705,224.1329555999837,225.1336711999902,225.1336711999902,225.1336711999902,225.92070019998937,t,0.7779548999969848,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
67,75,119,11,5,82,5,225.9332793999929,,225.9213186999841,225.9332793999929,226.9325850000023,226.9325850000023,226.9325850000023,228.00341060000937,l,1.0558884000056423,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
40,55,62,11,6,83,3,228.01597819998278,,228.0039012999914,228.01597819998278,229.01582659999258,229.01582659999258,229.03244189999532,229.8860730000015,t,0.8669822000083514,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
15,35,13,12,0,84,1,229.8987921999942,,229.8865441000089,229.8987921999942,230.8983930000104,230.8983930000104,230.8983930000104,232.3527166999993,l,1.4377835000050254,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
27,50,21,12,1,85,2,232.3657702000055,,232.3533502999926,232.3657702000055,233.36499820000608,233.36499820000608,233.36499820000608,234.5525348999945,t,1.176690399996005,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
11,30,7,12,2,86,0,234.56508989998838,,234.5532518000109,234.56508989998838,235.56489340000553,235.56489340000553,235.56489340000553,236.9518337000045,l,1.3828475000045728,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
78,80,162,12,3,87,6,236.96484249999048,,236.95240919999196,236.96484249999048,237.96454809998977,237.96454809998977,237.96454809998977,239.5010132000025,t,1.5283434000157285,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
49,60,89,12,4,88,4,239.51406990000396,,239.50149900000542,239.51406990000396,240.5137192000111,240.5137192000111,240.5137192000111,245.8344705000054,t,5.31879660001141,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
67,75,119,12,5,89,5,245.8467302999925,,245.83493789998465,245.8467302999925,246.84736220000195,246.84736220000195,246.84736220000195,249.2995848999999,t,2.450866800005315,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
40,55,62,12,6,90,3,249.31336709999596,,249.30011849998846,249.31336709999596,250.31271329999436,250.31271329999436,250.31271329999436,251.03334470000118,t,0.7078465999802575,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
15,35,13,13,0,91,1,251.04616239998722,,251.03392429999076,251.04616239998722,252.04619490000186,252.04619490000186,252.04619490000186,252.94931639998686,l,0.8936763000092469,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
67,75,119,13,1,92,5,252.96252070000628,,252.94975890000933,252.96252070000628,253.9624916999892,253.9624916999892,253.9624916999892,254.48328929999843,t,0.515121000004001,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
78,80,162,13,2,93,6,254.4955653999932,,254.48372779999045,254.4955653999932,255.84487790000276,255.84487790000276,255.84487790000276,256.6990186999901,t,0.8394013000070117,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
27,50,21,13,3,94,2,256.7123881999869,,256.699500799994,256.7123881999869,257.71182269998826,257.71182269998826,257.71182269998826,258.4493186000036,l,0.7309477000089828,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
40,55,62,13,4,95,3,258.54410569998436,,258.44972489998327,258.54410569998436,259.462534899998,259.462534899998,259.5449370999995,260.3650675000099,t,0.8930875000078231,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
11,30,7,13,5,96,0,260.37812040001154,,260.3656159999955,260.37812040001154,261.37796199999866,261.37796199999866,261.37796199999866,262.5312016000098,t,1.150954399985494,None,083230,001,2024-11-21_14h10.09.913,delay_discounting,2024.1.5,None,2024-11-21 14h10.24.478664 +0530,
