reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,1,6,13,6,23.100308799999766,,23.08839399999124,23.100308799999766,24.100499899999704,24.100499899999704,24.100499899999704,24.503640099981567,t,0.3946451999945566,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,2,0,14,3,24.517543499998283,,24.504156499984674,24.517543499998283,25.517196399974637,25.517196399974637,25.517196399974637,26.038054899981944,t,0.5194421000196598,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,2,1,15,4,26.050117099977797,,26.038616999983788,26.050117099977797,27.05007639998803,27.05007639998803,27.05007639998803,27.553860199986957,t,0.49910809998982586,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,2,2,16,5,27.566441099974327,,27.55431249999674,27.566441099974327,28.965287499973783,28.965287499973783,28.965287499973783,30.120053599996027,t,1.1498744999989867,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,2,3,17,1,30.1326719999779,,30.120518199983053,30.1326719999779,31.132999599998584,31.132999599998584,31.132999599998584,32.085516799998004,l,0.9407068000000436,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,2,4,18,0,32.09951020000153,,32.08593529998325,32.09951020000153,33.099048899981426,33.099048899981426,33.099048899981426,33.51998279997497,l,0.4045971000159625,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,2,5,19,2,33.5324007999734,,33.52054189998307,33.5324007999734,34.53255399997579,34.53255399997579,34.53255399997579,34.96992069997941,t,0.4240224000241142,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
78,80,162,2,6,20,6,34.983623299980536,,34.9703584999952,34.983623299980536,35.98276799998712,35.98276799998712,35.9990928999905,36.50241009998717,t,0.5070194999861997,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,3,0,21,4,36.515207299991744,,36.50315249999403,36.515207299991744,37.515239200001815,37.515239200001815,37.515239200001815,37.90197979999357,t,0.3710080000164453,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,3,1,22,3,37.91540259998874,,37.902454499999294,37.91540259998874,38.91512049999437,38.91512049999437,38.91512049999437,39.269741399999475,t,0.35325709998141974,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
78,80,162,3,2,23,6,39.281451299990295,,39.27021099999547,39.281451299990295,40.28208169998834,40.28208169998834,40.28208169998834,40.66829199998756,t,0.36992699999245815,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,3,3,24,0,40.68215809998219,,40.66888439998729,40.68215809998219,41.681760499981465,41.681760499981465,41.681760499981465,42.03543869999703,l,0.3418911999906413,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,3,4,25,1,42.13085929999943,,42.03599599999143,42.13085929999943,43.04794759998913,43.04794759998913,43.13222020000103,43.53597430000082,l,0.4784767999954056,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,3,5,26,2,43.54825989998062,,43.53651019997778,43.54825989998062,44.54787379998015,44.54787379998015,44.54787379998015,44.93455909998738,l,0.3799300999962725,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,3,6,27,5,44.94804989997647,,44.9350138999871,44.94804989997647,45.94781439998769,45.94781439998769,45.94781439998769,46.30069779997575,t,0.3421238999872003,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,4,0,28,2,46.314968699996825,,46.301136599999154,46.314968699996825,47.31420429999707,47.31420429999707,47.31420429999707,47.801138399983756,l,0.47962669999105856,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,4,1,29,4,47.81446609998238,,47.801799399981974,47.81446609998238,48.81433239998296,48.81433239998296,48.81433239998296,49.101164199993946,t,0.2853583999967668,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,4,2,30,0,49.11430099999416,,49.10158409998985,49.11430099999416,50.11424149997765,50.11424149997765,50.11424149997765,50.61834259997704,l,0.49364009997225367,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,4,3,31,3,50.63051779998932,,50.61894819998997,50.63051779998932,51.63065409997944,51.63065409997944,51.63065409997944,51.93363259997568,t,0.28983949997927994,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,4,4,32,5,51.946415899990825,,51.93425589997787,51.946415899990825,52.94630129999132,52.94630129999132,52.94630129999132,53.38320179999573,t,0.4302808999782428,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
78,80,162,4,5,33,6,53.39628599997377,,53.38375229999656,53.39628599997377,54.3958786999865,54.3958786999865,54.3958786999865,54.799660299991956,t,0.3893215999996755,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,4,6,34,1,54.8127061999985,,54.800219999975525,54.8127061999985,55.81321449999814,55.81321449999814,55.81321449999814,56.21609349999926,l,0.3887027000018861,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,5,0,35,2,56.229259599989746,,56.21670520000043,56.229259599989746,57.229741399991326,57.229741399991326,57.229741399991326,57.96661889998359,l,0.7253674999810755,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,5,1,36,0,57.97965339999064,,57.967033799999626,57.97965339999064,58.97912659999565,58.97912659999565,58.97912659999565,59.44981120000011,l,0.46376270000473596,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
