10.2160 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.2162 	EXP 	window1: mouseVisible = False
10.2396 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0262 	DEBUG 	Read excel file with openpyxl: discounting.xlsx
0.0265 	EXP 	Imported discounting.xlsx as conditions, 7 conditions, 3 params
0.0271 	EXP 	Created sequence: random, trialTypes=7, nReps=15, seed=None
0.0272 	EXP 	New trial (rep=0, index=0): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
0.0659 	EXP 	text: height = 0.05
0.0659 	EXP 	text: height = 0.05
0.0659 	EXP 	text: height = 0.05
0.0659 	EXP 	text: text = ' GBP 15 today  or  GBP 35 after 13 days '
0.0659 	EXP 	fixation: autoDraw = True
1.0017 	INFO 	Keyboard events cleared
1.0011 	EXP 	text: autoDraw = True
1.0671 	EXP 	fixation: autoDraw = False
33.2694 	EXP 	New trial (rep=0, index=1): {'reward_today': 27, 'future_reward': 50, 'delay': 21}
33.2784 	DATA 	Keypress: l
33.2954 	EXP 	fixation: autoDraw = False
33.2954 	EXP 	text: autoDraw = False
33.2954 	EXP 	text: height = 0.05
33.2954 	EXP 	text: height = 0.05
33.2954 	EXP 	text: height = 0.05
33.2954 	EXP 	text: text = ' GBP 27 today  or  GBP 50 after 21 days '
33.2954 	EXP 	fixation: autoDraw = True
34.2802 	INFO 	Keyboard events cleared
34.2797 	EXP 	text: autoDraw = True
34.2961 	EXP 	fixation: autoDraw = False
34.9335 	EXP 	New trial (rep=0, index=2): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
34.9404 	DATA 	Keypress: l
34.9461 	EXP 	fixation: autoDraw = False
34.9461 	EXP 	text: autoDraw = False
34.9461 	EXP 	text: height = 0.05
34.9461 	EXP 	text: height = 0.05
34.9461 	EXP 	text: height = 0.05
34.9461 	EXP 	text: text = ' GBP 49 today  or  GBP 60 after 89 days '
34.9461 	EXP 	fixation: autoDraw = True
35.9472 	INFO 	Keyboard events cleared
35.9467 	EXP 	fixation: autoDraw = False
35.9467 	EXP 	text: autoDraw = True
37.7002 	EXP 	New trial (rep=0, index=3): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
37.7040 	DATA 	Keypress: l
37.7126 	EXP 	fixation: autoDraw = False
37.7126 	EXP 	text: autoDraw = False
37.7126 	EXP 	text: height = 0.05
37.7126 	EXP 	text: height = 0.05
37.7126 	EXP 	text: height = 0.05
37.7126 	EXP 	text: text = ' GBP 40 today  or  GBP 55 after 62 days '
37.7126 	EXP 	fixation: autoDraw = True
38.7139 	INFO 	Keyboard events cleared
38.7133 	EXP 	fixation: autoDraw = False
38.7133 	EXP 	text: autoDraw = True
39.3168 	EXP 	New trial (rep=0, index=4): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
39.3206 	DATA 	Keypress: l
39.3293 	EXP 	fixation: autoDraw = False
39.3293 	EXP 	text: autoDraw = False
39.3293 	EXP 	text: height = 0.05
39.3293 	EXP 	text: height = 0.05
39.3293 	EXP 	text: height = 0.05
39.3293 	EXP 	text: text = ' GBP 67 today  or  GBP 75 after 119 days '
39.3293 	EXP 	fixation: autoDraw = True
40.3292 	INFO 	Keyboard events cleared
40.3286 	EXP 	fixation: autoDraw = False
40.3286 	EXP 	text: autoDraw = True
40.7826 	EXP 	New trial (rep=0, index=5): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
40.7865 	DATA 	Keypress: t
40.7956 	EXP 	fixation: autoDraw = False
40.7956 	EXP 	text: autoDraw = False
40.7956 	EXP 	text: height = 0.05
40.7956 	EXP 	text: height = 0.05
40.7956 	EXP 	text: height = 0.05
40.7956 	EXP 	text: text = ' GBP 11 today  or  GBP 30 after 7 days '
40.7956 	EXP 	fixation: autoDraw = True
41.7960 	INFO 	Keyboard events cleared
41.7952 	EXP 	fixation: autoDraw = False
41.7952 	EXP 	text: autoDraw = True
42.3327 	EXP 	New trial (rep=0, index=6): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
42.3366 	DATA 	Keypress: l
42.3452 	EXP 	fixation: autoDraw = False
42.3452 	EXP 	text: autoDraw = False
42.3452 	EXP 	text: height = 0.05
42.3452 	EXP 	text: height = 0.05
42.3452 	EXP 	text: height = 0.05
42.3452 	EXP 	text: text = ' GBP 78 today  or  GBP 80 after 162 days '
42.3452 	EXP 	fixation: autoDraw = True
43.3464 	INFO 	Keyboard events cleared
43.3458 	EXP 	fixation: autoDraw = False
43.3458 	EXP 	text: autoDraw = True
44.1334 	EXP 	New trial (rep=1, index=0): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
44.1351 	DATA 	Keypress: t
44.1458 	EXP 	fixation: autoDraw = False
44.1458 	EXP 	text: autoDraw = False
44.1458 	EXP 	text: text = ' GBP 78 today  or  GBP 80 after 162 days '
44.1458 	EXP 	fixation: autoDraw = True
45.1461 	INFO 	Keyboard events cleared
45.1455 	EXP 	fixation: autoDraw = False
45.1455 	EXP 	text: autoDraw = True
45.5334 	EXP 	New trial (rep=1, index=1): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
45.5373 	DATA 	Keypress: t
45.5451 	EXP 	fixation: autoDraw = False
45.5451 	EXP 	text: autoDraw = False
45.5451 	EXP 	text: height = 0.05
45.5451 	EXP 	text: height = 0.05
45.5451 	EXP 	text: height = 0.05
45.5451 	EXP 	text: text = ' GBP 11 today  or  GBP 30 after 7 days '
45.5451 	EXP 	fixation: autoDraw = True
46.5460 	INFO 	Keyboard events cleared
46.5454 	EXP 	fixation: autoDraw = False
46.5454 	EXP 	text: autoDraw = True
47.0989 	EXP 	New trial (rep=1, index=2): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
47.1025 	DATA 	Keypress: l
47.1111 	EXP 	fixation: autoDraw = False
47.1111 	EXP 	text: autoDraw = False
47.1111 	EXP 	text: height = 0.05
47.1111 	EXP 	text: height = 0.05
47.1111 	EXP 	text: height = 0.05
47.1111 	EXP 	text: text = ' GBP 67 today  or  GBP 75 after 119 days '
47.1111 	EXP 	fixation: autoDraw = True
48.1116 	INFO 	Keyboard events cleared
48.1110 	EXP 	fixation: autoDraw = False
48.1110 	EXP 	text: autoDraw = True
48.9487 	EXP 	New trial (rep=1, index=3): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
48.9523 	DATA 	Keypress: t
48.9607 	EXP 	fixation: autoDraw = False
48.9607 	EXP 	text: autoDraw = False
48.9607 	EXP 	text: height = 0.05
48.9607 	EXP 	text: height = 0.05
48.9607 	EXP 	text: height = 0.05
48.9607 	EXP 	text: text = ' GBP 40 today  or  GBP 55 after 62 days '
48.9607 	EXP 	fixation: autoDraw = True
49.9618 	INFO 	Keyboard events cleared
49.9609 	EXP 	fixation: autoDraw = False
49.9609 	EXP 	text: autoDraw = True
50.5326 	EXP 	New trial (rep=1, index=4): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
50.5363 	DATA 	Keypress: l
50.5442 	EXP 	fixation: autoDraw = False
50.5442 	EXP 	text: autoDraw = False
50.5442 	EXP 	text: height = 0.05
50.5442 	EXP 	text: height = 0.05
50.5442 	EXP 	text: height = 0.05
50.5442 	EXP 	text: text = ' GBP 15 today  or  GBP 35 after 13 days '
50.5442 	EXP 	fixation: autoDraw = True
51.5451 	INFO 	Keyboard events cleared
51.5444 	EXP 	fixation: autoDraw = False
51.5444 	EXP 	text: autoDraw = True
52.3493 	EXP 	New trial (rep=1, index=5): {'reward_today': 27, 'future_reward': 50, 'delay': 21}
52.3527 	DATA 	Keypress: t
52.3603 	EXP 	fixation: autoDraw = False
52.3603 	EXP 	text: autoDraw = False
52.3603 	EXP 	text: height = 0.05
52.3603 	EXP 	text: height = 0.05
52.3603 	EXP 	text: height = 0.05
52.3603 	EXP 	text: text = ' GBP 27 today  or  GBP 50 after 21 days '
52.3603 	EXP 	fixation: autoDraw = True
53.3610 	INFO 	Keyboard events cleared
53.3604 	EXP 	fixation: autoDraw = False
53.3604 	EXP 	text: autoDraw = True
54.1660 	EXP 	New trial (rep=1, index=6): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
54.1693 	DATA 	Keypress: l
54.1773 	EXP 	fixation: autoDraw = False
54.1773 	EXP 	text: autoDraw = False
54.1773 	EXP 	text: height = 0.05
54.1773 	EXP 	text: height = 0.05
54.1773 	EXP 	text: height = 0.05
54.1773 	EXP 	text: text = ' GBP 49 today  or  GBP 60 after 89 days '
54.1773 	EXP 	fixation: autoDraw = True
55.1781 	INFO 	Keyboard events cleared
55.1775 	EXP 	fixation: autoDraw = False
55.1775 	EXP 	text: autoDraw = True
56.0488 	EXP 	New trial (rep=2, index=0): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
56.0523 	DATA 	Keypress: l
56.0602 	EXP 	fixation: autoDraw = False
56.0602 	EXP 	text: autoDraw = False
56.0602 	EXP 	text: height = 0.05
56.0602 	EXP 	text: height = 0.05
56.0602 	EXP 	text: height = 0.05
56.0602 	EXP 	text: text = ' GBP 11 today  or  GBP 30 after 7 days '
56.0602 	EXP 	fixation: autoDraw = True
57.0605 	INFO 	Keyboard events cleared
57.0599 	EXP 	fixation: autoDraw = False
57.0599 	EXP 	text: autoDraw = True
57.5469 	EXP 	New trial (rep=2, index=1): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
57.5508 	DATA 	Keypress: l
57.5599 	EXP 	fixation: autoDraw = False
57.5599 	EXP 	text: autoDraw = False
57.5599 	EXP 	text: height = 0.05
57.5599 	EXP 	text: height = 0.05
57.5599 	EXP 	text: height = 0.05
57.5599 	EXP 	text: text = ' GBP 67 today  or  GBP 75 after 119 days '
57.5599 	EXP 	fixation: autoDraw = True
58.5603 	INFO 	Keyboard events cleared
58.5597 	EXP 	fixation: autoDraw = False
58.5597 	EXP 	text: autoDraw = True
59.4468 	EXP 	New trial (rep=2, index=2): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
59.4501 	DATA 	Keypress: t
59.4597 	EXP 	fixation: autoDraw = False
59.4597 	EXP 	text: autoDraw = False
59.4597 	EXP 	text: height = 0.05
59.4597 	EXP 	text: height = 0.05
59.4597 	EXP 	text: height = 0.05
59.4597 	EXP 	text: text = ' GBP 15 today  or  GBP 35 after 13 days '
